date,open,high,low,close,volume,ticker,market_cap,log_ret_1d,log_ret_5d,log_ret_10d,vol_7d,vol_30d,risk_adj_ret_1d,vol_ratio_7d_30d,drawdown_30d
2020-01-31,9508.3134765625,9521.7060546875,9230.7763671875,9350.529296875,29432489719,BTC-USD,,-0.01680504867594127,0.0840394112452358,0.06684855715592916,0.024990770935311435,0.028110033930937445,-0.59783096374871,0.889033823178954,-0.016664631518128026
2020-02-01,9346.357421875,9439.3232421875,9313.2392578125,9392.875,25922656496,BTC-USD,,0.004518472151643944,0.05279745841451644,0.07882898060234124,0.023293693221264438,0.027147448035248746,0.16644187497023943,0.8580435697314708,-0.012211404725933295
2020-02-02,9389.8203125,9468.7978515625,9217.82421875,9344.365234375,30835736946,BTC-USD,,-0.005177910236525379,-0.0015211085155569213,0.10576643808901122,0.024041423670288265,0.02617757268402211,-0.19779947892899166,0.9183977430024414,-0.017312866551390638
2020-02-03,9344.68359375,9540.3720703125,9248.6337890625,9293.521484375,30934096509,BTC-USD,,-0.00545597007771587,-0.0024834199204585854,0.09569153500300091,0.022204006553918854,0.026291976583838576,-0.20751464083798105,0.8445164433763965,-0.022659778587478252
2020-02-04,9292.841796875,9331.265625,9112.8115234375,9180.962890625,29893183716,BTC-USD,,-0.0121854536490776,-0.0351059104876162,0.09273538753633172,0.012201760952883776,0.02650666242752751,-0.4597128620924696,0.46032807737469394,-0.03449684606749226
2020-02-05,9183.416015625,9701.2998046875,9163.7041015625,9613.423828125,35222060874,BTC-USD,,0.04602834799275258,0.027727486181077822,0.11176689742631352,0.02199879959674929,0.026448406939522807,1.740307009719015,0.8317627465068865,0.0
2020-02-06,9617.8212890625,9824.619140625,9539.818359375,9729.8017578125,37628823716,BTC-USD,,0.012033084493942919,0.03524209852337695,0.08803955693789338,0.021197540778464127,0.02523232767674906,0.4768915752878042,0.8400945426052435,0.0
2020-02-07,9726.0029296875,9834.716796875,9726.0029296875,9795.943359375,34522718159,BTC-USD,,0.0067748353927720014,0.04719484415267419,0.045673735637117394,0.01925884705781188,0.025046875497815396,0.27048624860865006,0.768912156707596,0.0
2020-02-08,9793.0703125,9876.7490234375,9678.91015625,9865.119140625,35172043762,BTC-USD,,0.0070368594474600355,0.05968767367785014,0.057204253757391604,0.019235946605782445,0.02432627351575728,0.2892699304273599,0.790747772909912,0.0
2020-02-09,9863.89453125,10129.435546875,9850.392578125,10116.673828125,35807884663,BTC-USD,,0.025179720219250152,0.09705284754617782,0.06194693705856164,0.019451687561821758,0.023973343260917813,1.0503215986690941,0.8113881885440895,0.0
2020-02-10,10115.5595703125,10165.765625,9784.5634765625,9856.611328125,39386548075,BTC-USD,,-0.026042505869956382,0.024981993683468807,0.052709479864546584,0.023541442969294574,0.024376767584932863,-1.0683330256655152,0.9657327571127766,-0.025706324471686526
2020-02-11,9855.8916015625,10210.052734375,9729.3349609375,10208.236328125,37648059389,BTC-USD,,0.03505244674627077,0.048001355935796734,0.08324345445917358,0.02342605088181543,0.024824270226034586,1.4120232509195507,0.9436753092240848,0.0
2020-02-12,10202.3876953125,10393.611328125,10202.3876953125,10326.0546875,43444303830,BTC-USD,,0.011475404940052,0.05270192548307662,0.09989676963575082,0.019071259801102074,0.024707060071052094,0.46445853561901934,0.7718951484416724,0.0
2020-02-13,10323.9609375,10457.626953125,10116.1611328125,10214.3798828125,49356071373,BTC-USD,,-0.010873762642183454,0.03479130339343293,0.09447897707128315,0.020610593441976455,0.020756162103631005,-0.5238811774495267,0.9929867255358791,-0.010814856987217514
2020-02-14,10211.55078125,10321.99609375,10125.5341796875,10312.1162109375,43338264162,BTC-USD,,0.009523015160699344,0.01913459833488238,0.11618744588106028,0.020633011876770094,0.02072700914819363,0.45944955649953384,0.9954649862528899,-0.0013498356327100725
2020-02-15,10313.8564453125,10341.5556640625,9874.427734375,9889.4248046875,43865054831,BTC-USD,,-0.04185355039924229,0.0033235538055964215,0.028305547489065313,0.027785999238954116,0.02230329941547419,-1.8765631765766457,1.2458246074424302,-0.04228428921077221
2020-02-16,9889.1796875,10053.96875,9722.38671875,9934.43359375,43374780305,BTC-USD,,0.004540878520857384,-0.027188014419816945,0.02081334151597965,0.02573140361772625,0.02201118906909516,0.2062986468656076,1.1690147014299406,-0.03792552970149088
2020-02-17,9936.560546875,9938.8154296875,9507.6376953125,9690.142578125,45998298413,BTC-USD,,-0.02489772344158013,-0.06356114280144906,-0.01085921731837249,0.02556062659706717,0.022615654450081107,-1.1009066085854897,1.130218303144241,-0.06158325988189761
2020-02-18,9691.23046875,10161.935546875,9632.3828125,10141.99609375,47271023953,BTC-USD,,0.04557569247775114,-0.007111687681514599,0.027679615711918463,0.0282958674899027,0.023214907940926968,1.9632079779822424,1.2188662372431036,-0.017824677412643264
2020-02-19,10143.798828125,10191.67578125,9611.2236328125,9633.38671875,46992019710,BTC-USD,,-0.05144998404328957,-0.06808468688550362,-0.048950088550621204,0.03325821403590488,0.02535357554601687,-2.0292989424670136,1.3117760836352665,-0.0670796339659614
2020-02-20,9629.3251953125,9643.216796875,9507.900390625,9608.4755859375,44925260237,BTC-USD,,-0.0025892656683303506,-0.02882040215459171,-0.025496848348995193,0.033365819092737586,0.025346150117184527,-0.10215617189826573,1.3164058027935286,-0.0694920880509331
2020-02-21,9611.7822265625,9723.0146484375,9589.7431640625,9686.44140625,40930547513,BTC-USD,,0.008081532009711982,-0.02527974866573707,-0.05246776308555409,0.033238553541471316,0.025280836633725486,0.31967027542636567,1.3147726882238528,-0.061941690278308426
2020-02-22,9687.70703125,9698.2314453125,9600.728515625,9663.181640625,35838025154,BTC-USD,,-0.002404158134973382,-0.002786183359130362,-0.06634732616057946,0.029905523443899112,0.02439782289649455,-0.09853986337931851,1.2257455745445183,-0.06419422198852265
2020-02-23,9663.318359375,9937.404296875,9657.791015625,9924.515625,41185185761,BTC-USD,,0.02668506547579107,-0.021676810361090457,-0.028788498042604995,0.03197365285481283,0.024727440170827893,1.0791681343252295,1.2930433815196782,-0.03888600967667499
2020-02-24,9921.5830078125,9951.74609375,9537.04296875,9650.1748046875,45080496648,BTC-USD,,-0.028031992193656916,0.001741181488542241,-0.06634350539696135,0.032397234887317904,0.025341165075546186,-1.1061840333737194,1.2784429915016302,-0.0654538352998143
