date,open,high,low,close,volume,ticker,market_cap,log_ret_1d,log_ret_5d,log_ret_10d,vol_7d,vol_30d,risk_adj_ret_1d,vol_ratio_7d_30d,drawdown_30d
2017-12-09,0.002771999919787,0.0028460000175982,0.0024250000715255,0.0026169999036937,6564530,DOGE-USD,,-0.06006255432874696,0.06064851015298658,0.22966069031220632,0.051309784552418726,0.09209426094821986,-0.6521856379575837,0.5571442131585999,-0.05829437602144272
2017-12-10,0.0026070000603795,0.0027419999241828,0.0023070001043379,0.0025470000691711,5614920,DOGE-USD,,-0.02711236359254891,0.02706096322561523,0.20302921521827672,0.05520586491425556,0.08311770311390944,-0.32619240639256497,0.6641890096337018,-0.08348323359627885
2017-12-11,0.0025629999581724,0.0028939999174326,0.0025339999701827,0.0027979998849332,7017140,DOGE-USD,,0.09398861196343651,0.04945152035224785,0.26436763156944953,0.053120095704636,0.0840338684624635,1.1184610881673218,0.6321272205665963,0.0
2017-12-12,0.0027940000873059,0.0033809999004006,0.0026650000363588,0.0033040000125765,19228600,DOGE-USD,,0.16622902434655024,0.19450198301955174,0.43013121137153393,0.07643515239037404,0.08100727521085939,2.0520258694526055,0.943559108628401,0.0
2017-12-13,0.0033060000278055,0.0038840000052005,0.003218000056222,0.0034610000438988,31150900,DOGE-USD,,0.04642371787187741,0.21946643626056828,0.4426999736722707,0.07534215225118679,0.07804163883127051,0.594858316241251,0.9654096630912617,0.0
2017-12-14,0.0034489999525249,0.0037179999053478,0.0034189999569207,0.003709000069648,23426200,DOGE-USD,,0.06920473994850519,0.3487337305378203,0.409382240690807,0.07579948204108089,0.07750446693746267,0.8929129208042368,0.978001462834942,0.0
2017-12-15,0.0036700000055134,0.0038089998997747,0.003482999978587,0.0037620000075548,19043800,DOGE-USD,,0.014188415601464785,0.39003450973183407,0.41709547295744936,0.07621339367020458,0.07592143032726593,0.18688288063468225,1.003845598557352,0.0
2017-12-16,0.0037670000456273,0.0062509998679161,0.0036379999946802,0.0059329997748136,136352992,DOGE-USD,,0.4555792164345834,0.7516251142029811,0.8010766345552288,0.16134479890812922,0.10806807768511859,4.215668735794663,1.4929922171674481,0.0
2017-12-17,0.005917000118643,0.0076279998756945,0.0055860001593828,0.0059839999303221,99417200,DOGE-USD,,0.008559279706532924,0.5939553695629636,0.7884573525825156,0.15652858230531425,0.10651584687043084,0.0803568666824261,1.4695332845235738,0.0
2017-12-18,0.0059380000457167,0.0068089999258518,0.0056219999678432,0.00643299985677,44158800,DOGE-USD,,0.07235174113583684,0.6198833928269231,0.8393498290874912,0.15738577051682076,0.10658298038563926,0.6788301553780283,1.4766501175644224,0.0
2017-12-19,0.0064019998535513,0.0066929999738931,0.0054759997874498,0.0056659998372197,38885700,DOGE-USD,,-0.1269575974849696,0.42372105539344834,0.7724547859312687,0.18007758327277018,0.11115261756617838,-1.1421917024075587,1.6200930505802533,-0.11922898128827397
2017-12-20,0.0056190001778304,0.0070670000277459,0.0048919999971985,0.0066610001958906,67820000,DOGE-USD,,0.16178628016062008,0.5713189199526035,0.9613534296844376,0.18207538859562644,0.11288097808568456,1.4332466187333437,1.6129855683693535,0.0
2017-12-21,0.0067329998128116,0.0087679997086524,0.0065830000676214,0.0074249999597668,159154000,DOGE-USD,,0.1085830264305212,0.22432272994854133,0.9759478441515225,0.18180668002983136,0.11282918319846169,0.9623665026407957,1.6113444667062884,0.0
2017-12-22,0.0073859998956322,0.0076250000856816,0.0047419997863471,0.0060539999976754,63693900,DOGE-USD,,-0.2041334690546011,0.011629981187407464,0.605585350750371,0.2145839837188303,0.11485630641137434,-1.7772943901179252,1.8682821207071292,-0.18464646054145695
2017-12-23,0.0061349999159574,0.0080760000273585,0.0061099999584257,0.0072590000927448,70143104,DOGE-USD,,0.18152288086367996,0.12080112091525053,0.7406845137421736,0.14617331588118074,0.11772005503418698,1.5419877336190853,1.2417027484291498,-0.022356884568550672
2017-12-24,0.0072820000350475,0.0089480001479387,0.0059739998541772,0.0085819996893405,143767008,DOGE-USD,,0.16742485929114,0.41518357769136,0.8389046330848084,0.15459432767426323,0.1195948329231193,1.3999338867655586,1.2926505593568838,0.0
2017-12-25,0.008648999966681,0.0107289999723434,0.0085819996893405,0.0089309997856616,178008992,DOGE-USD,,0.039861396332006416,0.2932586938627465,0.8645776138153501,0.15435187999610703,0.11945043564975652,0.3337065797640535,1.2921834831032837,0.0
2017-12-26,0.0089349998161196,0.0096230003982782,0.0081730000674724,0.0094109997153282,124427000,DOGE-USD,,0.05235084092543791,0.23702650835766328,0.4613492383062046,0.13426843994768475,0.11869231365316642,0.4410634464369237,1.1312311287488566,0.0
2017-12-27,0.0093419998884201,0.009608999826014,0.0085140001028776,0.0088719995692372,63625500,DOGE-USD,,-0.05897898613281495,0.38218099127944954,0.3938109724668568,0.13571644728517118,0.11972882222884212,-0.49260474658379444,1.133531966311097,-0.05727342071991581
2017-12-28,0.0088560003787279,0.0088560003787279,0.0077169998548924,0.0084859998896718,51201500,DOGE-USD,,-0.04448246771606771,0.1561756426997019,0.27697676361495227,0.13533313679754136,0.11860192657576986,-0.3750568730234724,1.1410703072439774,-0.09828922044804678
2017-12-29,0.0085129998624324,0.0094769997522234,0.0081550003960728,0.0093909995630383,62474900,DOGE-USD,,0.10133400351370724,0.09008478692226918,0.5052683646136291,0.09442926881339943,0.11457057071569422,0.8844679997725297,0.8242017843109533,-0.002125188916680454
2017-12-30,0.0093649998307228,0.0094459997490048,0.0073879999108612,0.0078600002452731,56175300,DOGE-USD,,-0.17796509964629484,-0.1277417090560322,0.16551698480671442,0.11464008002389629,0.12164436113377809,-1.4629950618966887,0.9424200098993585,-0.16480708925417387
2017-12-31,0.0078030000440776,0.0092740003019571,0.007668999955058,0.0089720003306865,62256400,DOGE-USD,,0.1323220158692302,-0.04777053411223999,0.18925597424542331,0.1072022021747174,0.1226711608890233,1.0786725658277394,0.8738989783564519,-0.04664747613653386
2018-01-01,0.0090309996157884,0.0090629998594522,0.0081010004505515,0.0089090000838041,50616900,DOGE-USD,,-0.0070466423703885225,0.004161809650186389,0.38634280092963597,0.10621980380683829,0.12277842291189699,-0.05739316569854488,0.8651341277046637,-0.05334179648379611
2018-01-02,0.0088729998096823,0.0095979999750852,0.0085509996861219,0.0091450000181794,89424096,DOGE-USD,,0.026145272685549566,0.07478955005180374,0.23096519275150568,0.1045006174717683,0.12281581910608023,0.21288196321816652,0.8508726174883671,-0.028264765189138452
2018-01-03,0.0090880002826452,0.0095840003341436,0.0088820001110434,0.0093200001865625,66349900,DOGE-USD,,0.01895536488420027,-0.007589088577703146,0.08249569834456594,0.10179539526877714,0.12246368137824629,0.1547835625294814,0.8312292601621843,-0.00966948586954941
2018-01-04,0.009345999918878,0.0100360000506043,0.0087679997086524,0.0096439998596906,108986000,DOGE-USD,,0.03417329705510927,0.20454930812370087,0.07680759906766864,0.09947532533755843,0.12227247883863243,0.279484781691627,0.8135544996093499,0.0
2018-01-05,0.0096599999815225,0.0122830001637339,0.0095889996737241,0.0121670002117753,212383008,DOGE-USD,,0.23239144044097967,0.3046187326954502,0.2568481985832103,0.1264025491590144,0.12690229509088807,1.8312627070656187,0.9960619630124439,0.0
2018-01-06,0.0122260004281997,0.0157880000770092,0.0122260004281997,0.0148630002513527,283716992,DOGE-USD,,0.20014753386703707,0.5118129089328758,0.5159747185830622,0.09648075353235296,0.12964641063818294,1.5437954115490986,0.7441837614896362,0.0
2018-01-07,0.0146730002015829,0.0187730006873607,0.0145770004019141,0.0170879997313022,288184000,DOGE-USD,,0.1395015269753668,0.625169163222693,0.6999587132744968,0.09702968550742884,0.13033233056934426,1.0703524318637423,0.7444790182417822,0.0
2018-01-08,0.0171150006353855,0.0176640003919601,0.0137649998068809,0.0150450002402067,235114000,DOGE-USD,,-0.1273307210055371,0.4788830773329555,0.47129398875525225,0.1243158584906009,0.13302954767383296,-0.9571611963812096,0.9344980920735246,-0.11955755636823218
2018-01-09,0.0150720002129673,0.0155689995735883,0.0130150001496076,0.0134199997410178,115255000,DOGE-USD,,-0.1142996138025818,0.33041016647526456,0.5349594745989654,0.14336175170971321,0.1358816705442633,-0.841170213353749,1.0550484928209156,-0.21465356085916076
2018-01-10,0.0135540002956986,0.0135599998757243,0.0114850001409649,0.0131019996479153,100243000,DOGE-USD,,-0.023981248808216598,0.0740374772260683,0.3786562099215186,0.146043990691748,0.13643213430554302,-0.1757741966750298,1.0704515577296403,-0.23326311716199588
2018-01-11,0.0130200004205107,0.0131529998034238,0.0109869996085762,0.011469000019133,62722000,DOGE-USD,,-0.13311711838647072,-0.2592271750274393,0.2525857339054363,0.16166182684382438,0.1386771412173475,-0.9599067100600047,1.1657424246325727,-0.32882723551757687
2018-01-12,0.0114789996296167,0.0133389998227357,0.0111649995669722,0.0130559997633099,56971300,DOGE-USD,,0.12960003504229212,-0.2691286669605142,0.3560404962621789,0.14328189905966052,0.13960765147034407,0.9283161322273386,1.0263183826288844,-0.23595505801690686
2018-01-13,0.013057000003755,0.0136529998853802,0.0124779995530843,0.0130230002105236,55890600,DOGE-USD,,-0.002530738941825083,-0.14432868489680206,0.33455439243615337,0.11643376570051689,0.139779835455734,-0.018105179002206845,0.8329797021215523,-0.23788621165134016
